group	label	param	source_param_value	target_param_value	fractional_error_mass	share_within_source_param_value
detail_x_anc	iv_particle|arg	alignment_code	er	ac	68.00000000000001	0.6938775510204079
detail_x_anc	iv_particle|arg	alignment_code	er	er	29.999999999999993	0.30612244897959157
detail_x_anc	iv_particle|arg	anc_wo	ovs	ovs	1.0	0.16666666666666646
detail_x_anc	iv_particle|arg	anc_wo	ovs	sov	4.33333333333333	0.7222222222222209
detail_x_anc	iv_particle|arg	anc_wo	ovs	svo	0.6666666666666665	0.11111111111111095
detail_x_anc	iv_particle|arg	anc_wo	sov	ovs	11.833333333333336	0.19722222222222255
detail_x_anc	iv_particle|arg	anc_wo	sov	sov	19.333333333333318	0.3222222222222224
detail_x_anc	iv_particle|arg	anc_wo	sov	svo	8.16666666666667	0.13611111111111135
detail_x_anc	iv_particle|arg	anc_wo	sov	vos	20.666666666666664	0.3444444444444449
detail_x_anc	iv_particle|arg	anc_wo	svo	ovs	9.583333333333329	0.15211640211640232
detail_x_anc	iv_particle|arg	anc_wo	svo	sov	27.74999999999999	0.4404761904761911
detail_x_anc	iv_particle|arg	anc_wo	svo	svo	5.999999999999998	0.09523809523809539
detail_x_anc	iv_particle|arg	anc_wo	svo	vos	19.666666666666668	0.31216931216931276
detail_x_anc	iv_particle|arg	anc_wo	vos	ovs	2.25	0.03947368421052623
detail_x_anc	iv_particle|arg	anc_wo	vos	sov	20.416666666666657	0.35818713450292305
detail_x_anc	iv_particle|arg	anc_wo	vos	svo	17.833333333333353	0.31286549707602307
detail_x_anc	iv_particle|arg	anc_wo	vos	vos	16.499999999999996	0.28947368421052566
detail_x_anc	iv_particle|arg	clause_wo	sov	sov	41.00000000000004	0.6119402985074636
detail_x_anc	iv_particle|arg	clause_wo	sov	svo	26.000000000000032	0.38805970149253793
detail_x_anc	iv_particle|arg	clause_wo	svo	sov	36.99999999999997	0.5873015873015879
detail_x_anc	iv_particle|arg	clause_wo	svo	svo	26.000000000000007	0.41269841269841356
detail_x_anc	iv_particle|arg	clause_wo	vos	vos	56.00000000000008	1.0
detail_x_anc	iv_particle|arg	comp_system_code	b	b	48.500000000000014	0.5000000000000006
detail_x_anc	iv_particle|arg	comp_system_code	b	d	48.500000000000014	0.5000000000000006
detail_x_anc	iv_particle|arg	comp_system_code	d	b	44.500000000000085	0.5000000000000029
detail_x_anc	iv_particle|arg	comp_system_code	d	d	44.500000000000085	0.5000000000000029
detail_x_anc	iv_particle|arg	np_wo	gn	gn	69.99999999999989	0.7000000000000003
detail_x_anc	iv_particle|arg	np_wo	gn	ng	30.0	0.3000000000000006
detail_x_anc	iv_particle|arg	np_wo	ng	gn	30.499999999999936	0.35465116279069736
detail_x_anc	iv_particle|arg	np_wo	ng	ng	55.500000000000036	0.6453488372093035
detail_x_anc	iv_particle|arg	strategy_code	ep	ep	3.333333333333334	0.2083333333333333
detail_x_anc	iv_particle|arg	strategy_code	ep	no	1.333333333333333	0.08333333333333327
detail_x_anc	iv_particle|arg	strategy_code	ep	pa	6.333333333333332	0.3958333333333331
detail_x_anc	iv_particle|arg	strategy_code	ep	se	5.0	0.3124999999999999
detail_x_anc	iv_particle|arg	strategy_code	no	ep	6.666666666666664	0.277777777777778
detail_x_anc	iv_particle|arg	strategy_code	no	no	1.6666666666666665	0.06944444444444452
detail_x_anc	iv_particle|arg	strategy_code	no	pa	8.166666666666668	0.34027777777777823
detail_x_anc	iv_particle|arg	strategy_code	no	se	7.5	0.3125000000000004
detail_x_anc	iv_particle|arg	strategy_code	pa	ep	9.666666666666668	0.40277777777777785
detail_x_anc	iv_particle|arg	strategy_code	pa	no	1.666666666666666	0.06944444444444442
detail_x_anc	iv_particle|arg	strategy_code	pa	pa	7.166666666666667	0.2986111111111111
detail_x_anc	iv_particle|arg	strategy_code	pa	se	5.5	0.22916666666666666
detail_x_anc	iv_particle|arg	strategy_code	se	ep	40.00000000000004	0.3278688524590176
detail_x_anc	iv_particle|arg	strategy_code	se	no	35.0	0.2868852459016401
detail_x_anc	iv_particle|arg	strategy_code	se	pa	41.00000000000006	0.3360655737704931
detail_x_anc	iv_particle|arg	strategy_code	se	se	6.0	0.04918032786885258
detail_x_anc	iv_particle|bare	alignment_code	ac	ac	7.0	0.5
detail_x_anc	iv_particle|bare	alignment_code	ac	er	7.0	0.5
detail_x_anc	iv_particle|bare	alignment_code	er	ac	6.0	0.5
detail_x_anc	iv_particle|bare	alignment_code	er	er	6.0	0.5
detail_x_anc	iv_particle|bare	anc_wo	ovs	sov	1.875	0.625
detail_x_anc	iv_particle|bare	anc_wo	ovs	svo	1.125	0.375
detail_x_anc	iv_particle|bare	anc_wo	sov	ovs	0.25	0.03571428571428571
detail_x_anc	iv_particle|bare	anc_wo	sov	sov	2.875	0.4107142857142857
detail_x_anc	iv_particle|bare	anc_wo	sov	svo	2.125	0.30357142857142855
detail_x_anc	iv_particle|bare	anc_wo	sov	vos	1.75	0.25
detail_x_anc	iv_particle|bare	anc_wo	svo	ovs	0.375	0.09375
detail_x_anc	iv_particle|bare	anc_wo	svo	sov	1.25	0.3125
detail_x_anc	iv_particle|bare	anc_wo	svo	svo	1.0	0.25
detail_x_anc	iv_particle|bare	anc_wo	svo	vos	1.375	0.34375
detail_x_anc	iv_particle|bare	anc_wo	vos	ovs	0.75	0.0625
detail_x_anc	iv_particle|bare	anc_wo	vos	sov	5.125	0.4270833333333333
detail_x_anc	iv_particle|bare	anc_wo	vos	svo	3.75	0.3125
detail_x_anc	iv_particle|bare	anc_wo	vos	vos	2.375	0.19791666666666666
detail_x_anc	iv_particle|bare	clause_wo	sov	sov	4.0	0.5
detail_x_anc	iv_particle|bare	clause_wo	sov	svo	4.0	0.5
detail_x_anc	iv_particle|bare	clause_wo	svo	sov	1.0	0.16666666666666666
detail_x_anc	iv_particle|bare	clause_wo	svo	svo	1.0	0.16666666666666666
detail_x_anc	iv_particle|bare	clause_wo	svo	vos	4.0	0.6666666666666666
detail_x_anc	iv_particle|bare	clause_wo	vos	sov	5.5	0.4583333333333333
detail_x_anc	iv_particle|bare	clause_wo	vos	svo	5.5	0.4583333333333333
detail_x_anc	iv_particle|bare	clause_wo	vos	vos	1.0	0.08333333333333333
detail_x_anc	iv_particle|bare	comp_system_code	b	b	7.0	0.5
detail_x_anc	iv_particle|bare	comp_system_code	b	d	7.0	0.5
detail_x_anc	iv_particle|bare	comp_system_code	d	b	6.0	0.5
detail_x_anc	iv_particle|bare	comp_system_code	d	d	6.0	0.5
detail_x_anc	iv_particle|bare	np_wo	gn	gn	4.0	0.5
detail_x_anc	iv_particle|bare	np_wo	gn	ng	4.0	0.5
detail_x_anc	iv_particle|bare	np_wo	ng	gn	14.5	0.8055555555555556
detail_x_anc	iv_particle|bare	np_wo	ng	ng	3.5	0.19444444444444445
detail_x_anc	iv_particle|bare	strategy_code	ep	ep	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	ep	no	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	ep	pa	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	ep	se	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	no	ep	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	no	no	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	no	pa	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	no	se	2.0	0.25
detail_x_anc	iv_particle|bare	strategy_code	pa	ep	1.25	0.25
detail_x_anc	iv_particle|bare	strategy_code	pa	no	1.25	0.25
detail_x_anc	iv_particle|bare	strategy_code	pa	pa	1.25	0.25
detail_x_anc	iv_particle|bare	strategy_code	pa	se	1.25	0.25
detail_x_anc	iv_particle|bare	strategy_code	se	ep	1.25	0.25
detail_x_anc	iv_particle|bare	strategy_code	se	no	1.25	0.25
detail_x_anc	iv_particle|bare	strategy_code	se	pa	1.25	0.25
detail_x_anc	iv_particle|bare	strategy_code	se	se	1.25	0.25
detail_x_anc	iv_particle|none	alignment_code	ac	ac	106.5	0.5
detail_x_anc	iv_particle|none	alignment_code	ac	er	106.5	0.5
detail_x_anc	iv_particle|none	alignment_code	er	ac	115.0	0.5
detail_x_anc	iv_particle|none	alignment_code	er	er	115.0	0.5
detail_x_anc	iv_particle|none	anc_wo	ovs	sov	8.875	0.3287037037037037
detail_x_anc	iv_particle|none	anc_wo	ovs	svo	8.125	0.30092592592592593
detail_x_anc	iv_particle|none	anc_wo	ovs	vos	10.0	0.37037037037037035
detail_x_anc	iv_particle|none	anc_wo	sov	ovs	19.25	0.12183544303797468
detail_x_anc	iv_particle|none	anc_wo	sov	sov	24.25	0.15348101265822786
detail_x_anc	iv_particle|none	anc_wo	sov	svo	31.0	0.1962025316455696
detail_x_anc	iv_particle|none	anc_wo	sov	vos	83.5	0.5284810126582279
detail_x_anc	iv_particle|none	anc_wo	svo	ovs	3.875	0.036556603773584904
detail_x_anc	iv_particle|none	anc_wo	svo	sov	15.5	0.14622641509433962
detail_x_anc	iv_particle|none	anc_wo	svo	svo	25.125	0.23702830188679244
detail_x_anc	iv_particle|none	anc_wo	svo	vos	61.5	0.5801886792452831
detail_x_anc	iv_particle|none	anc_wo	vos	ovs	1.875	0.012335526315789474
detail_x_anc	iv_particle|none	anc_wo	vos	sov	33.875	0.22286184210526316
detail_x_anc	iv_particle|none	anc_wo	vos	svo	48.875	0.3215460526315789
detail_x_anc	iv_particle|none	anc_wo	vos	vos	67.375	0.4432565789473684
detail_x_anc	iv_particle|none	clause_wo	sov	sov	49.5	0.2877906976744186
detail_x_anc	iv_particle|none	clause_wo	sov	svo	49.5	0.2877906976744186
detail_x_anc	iv_particle|none	clause_wo	sov	vos	73.0	0.42441860465116277
detail_x_anc	iv_particle|none	clause_wo	svo	sov	12.0	0.05714285714285714
detail_x_anc	iv_particle|none	clause_wo	svo	svo	12.0	0.05714285714285714
detail_x_anc	iv_particle|none	clause_wo	svo	vos	186.0	0.8857142857142857
detail_x_anc	iv_particle|none	clause_wo	vos	sov	11.0	0.18032786885245902
detail_x_anc	iv_particle|none	clause_wo	vos	svo	11.0	0.18032786885245902
detail_x_anc	iv_particle|none	clause_wo	vos	vos	39.0	0.639344262295082
detail_x_anc	iv_particle|none	comp_system_code	b	b	109.5	0.5
detail_x_anc	iv_particle|none	comp_system_code	b	d	109.5	0.5
detail_x_anc	iv_particle|none	comp_system_code	d	b	112.0	0.5
detail_x_anc	iv_particle|none	comp_system_code	d	d	112.0	0.5
detail_x_anc	iv_particle|none	np_wo	gn	gn	67.0	0.3004484304932735
detail_x_anc	iv_particle|none	np_wo	gn	ng	156.0	0.6995515695067265
detail_x_anc	iv_particle|none	np_wo	ng	gn	145.5	0.6613636363636364
detail_x_anc	iv_particle|none	np_wo	ng	ng	74.5	0.3386363636363636
detail_x_anc	iv_particle|none	strategy_code	ep	ep	32.25	0.25
detail_x_anc	iv_particle|none	strategy_code	ep	no	32.25	0.25
detail_x_anc	iv_particle|none	strategy_code	ep	pa	32.25	0.25
detail_x_anc	iv_particle|none	strategy_code	ep	se	32.25	0.25
detail_x_anc	iv_particle|none	strategy_code	no	ep	26.25	0.25
detail_x_anc	iv_particle|none	strategy_code	no	no	26.25	0.25
detail_x_anc	iv_particle|none	strategy_code	no	pa	26.25	0.25
detail_x_anc	iv_particle|none	strategy_code	no	se	26.25	0.25
detail_x_anc	iv_particle|none	strategy_code	pa	ep	25.5	0.25
detail_x_anc	iv_particle|none	strategy_code	pa	no	25.5	0.25
detail_x_anc	iv_particle|none	strategy_code	pa	pa	25.5	0.25
detail_x_anc	iv_particle|none	strategy_code	pa	se	25.5	0.25
detail_x_anc	iv_particle|none	strategy_code	se	ep	26.75	0.25
detail_x_anc	iv_particle|none	strategy_code	se	no	26.75	0.25
detail_x_anc	iv_particle|none	strategy_code	se	pa	26.75	0.25
detail_x_anc	iv_particle|none	strategy_code	se	se	26.75	0.25
detail_x_anc	iv_plain|arg	alignment_code	ac	ac	525.3684210526316	0.5922981071619318
detail_x_anc	iv_plain|arg	alignment_code	ac	er	361.63157894736946	0.40770189283807307
detail_x_anc	iv_plain|arg	alignment_code	er	ac	697.8684210526326	0.6978684210526345
detail_x_anc	iv_plain|arg	alignment_code	er	er	302.131578947368	0.3021315789473688
detail_x_anc	iv_plain|arg	anc_wo	ovs	ovs	12.0	0.08759124087591248
detail_x_anc	iv_plain|arg	anc_wo	ovs	sov	61.00000000000007	0.44525547445255564
detail_x_anc	iv_plain|arg	anc_wo	ovs	svo	49.25000000000003	0.35948905109489104
detail_x_anc	iv_plain|arg	anc_wo	ovs	vos	14.75	0.10766423357664243
detail_x_anc	iv_plain|arg	anc_wo	sov	ovs	94.39999999999992	0.1510399999999994
detail_x_anc	iv_plain|arg	anc_wo	sov	sov	202.0526315789478	0.32328421052631545
detail_x_anc	iv_plain|arg	anc_wo	sov	svo	147.19736842105291	0.23551578947368393
detail_x_anc	iv_plain|arg	anc_wo	sov	vos	181.35000000000048	0.29015999999999986
detail_x_anc	iv_plain|arg	anc_wo	svo	ovs	64.33333333333333	0.12002487562189024
detail_x_anc	iv_plain|arg	anc_wo	svo	sov	199.98684210526326	0.373109780047132
detail_x_anc	iv_plain|arg	anc_wo	svo	svo	72.26315789473695	0.13481932443047903
detail_x_anc	iv_plain|arg	anc_wo	svo	vos	199.41666666666686	0.3720460199004969
detail_x_anc	iv_plain|arg	anc_wo	vos	ovs	12.45000000000001	0.02113752122241082
detail_x_anc	iv_plain|arg	anc_wo	vos	sov	133.41666666666657	0.2265138653084315
detail_x_anc	iv_plain|arg	anc_wo	vos	svo	175.333333333333	0.29767968307866294
detail_x_anc	iv_plain|arg	anc_wo	vos	vos	267.8000000000003	0.45466893039049144
detail_x_anc	iv_plain|arg	clause_wo	sov	sov	398.62631578947315	0.5136937059142679
detail_x_anc	iv_plain|arg	clause_wo	sov	svo	376.3736842105252	0.48501763429191236
detail_x_anc	iv_plain|arg	clause_wo	sov	vos	1.0	0.0012886597938144288
detail_x_anc	iv_plain|arg	clause_wo	svo	sov	261.73421052631613	0.4829044474655279
detail_x_anc	iv_plain|arg	clause_wo	svo	svo	237.2657894736844	0.4377597591765395
detail_x_anc	iv_plain|arg	clause_wo	svo	vos	42.99999999999996	0.0793357933579335
detail_x_anc	iv_plain|arg	clause_wo	vos	sov	1.0	0.0017574692442882214
detail_x_anc	iv_plain|arg	clause_wo	vos	vos	568.0000000000011	0.9982425307557118
detail_x_anc	iv_plain|arg	comp_system_code	b	b	479.63157894736946	0.4970275429506445
detail_x_anc	iv_plain|arg	comp_system_code	b	d	485.3684210526326	0.5029724570493628
detail_x_anc	iv_plain|arg	comp_system_code	d	b	459.3815789473688	0.4982446626327229
detail_x_anc	iv_plain|arg	comp_system_code	d	d	462.6184210526319	0.5017553373672816
detail_x_anc	iv_plain|arg	np_wo	gn	gn	672.4999999999969	0.6876278118609345
detail_x_anc	iv_plain|arg	np_wo	gn	ng	305.4999999999988	0.3123721881390567
detail_x_anc	iv_plain|arg	np_wo	ng	gn	311.74999999999966	0.3429592959295946
detail_x_anc	iv_plain|arg	np_wo	ng	ng	597.2500000000025	0.6570407040704137
detail_x_anc	iv_plain|arg	strategy_code	ep	ep	18.722807017543868	0.077048588549563
detail_x_anc	iv_plain|arg	strategy_code	ep	no	21.138596491228093	0.08699010901739927
detail_x_anc	iv_plain|arg	strategy_code	ep	pa	94.6385964912281	0.38945924481986743
detail_x_anc	iv_plain|arg	strategy_code	ep	se	108.5	0.44650205761316725
detail_x_anc	iv_plain|arg	strategy_code	no	ep	88.66666666666669	0.2878787878787872
detail_x_anc	iv_plain|arg	strategy_code	no	no	14.666666666666673	0.04761904761904752
detail_x_anc	iv_plain|arg	strategy_code	no	pa	91.1666666666667	0.2959956709956703
detail_x_anc	iv_plain|arg	strategy_code	no	se	113.5	0.36850649350649256
detail_x_anc	iv_plain|arg	strategy_code	pa	ep	104.33333333333336	0.30417881438289585
detail_x_anc	iv_plain|arg	strategy_code	pa	no	16.833333333333336	0.04907677356656945
detail_x_anc	iv_plain|arg	strategy_code	pa	pa	99.83333333333334	0.291059280855199
detail_x_anc	iv_plain|arg	strategy_code	pa	se	122.0	0.35568513119533496
detail_x_anc	iv_plain|arg	strategy_code	se	ep	297.32280701754377	0.2994187381848384
detail_x_anc	iv_plain|arg	strategy_code	se	no	251.33859649122795	0.2531103690747518
detail_x_anc	iv_plain|arg	strategy_code	se	pa	343.33859649122775	0.34575890885320104
detail_x_anc	iv_plain|arg	strategy_code	se	se	101.0	0.10171198388721073
detail_x_anc	iv_plain|bare	alignment_code	ac	ac	64.0	0.5
detail_x_anc	iv_plain|bare	alignment_code	ac	er	64.0	0.5
detail_x_anc	iv_plain|bare	alignment_code	er	ac	74.5	0.5
detail_x_anc	iv_plain|bare	alignment_code	er	er	74.5	0.5
detail_x_anc	iv_plain|bare	anc_wo	ovs	sov	1.0	0.125
detail_x_anc	iv_plain|bare	anc_wo	ovs	svo	2.0	0.25
detail_x_anc	iv_plain|bare	anc_wo	ovs	vos	5.0	0.625
detail_x_anc	iv_plain|bare	anc_wo	sov	ovs	0.5	0.010416666666666666
detail_x_anc	iv_plain|bare	anc_wo	sov	sov	7.0	0.14583333333333334
detail_x_anc	iv_plain|bare	anc_wo	sov	svo	12.0	0.25
detail_x_anc	iv_plain|bare	anc_wo	sov	vos	28.5	0.59375
detail_x_anc	iv_plain|bare	anc_wo	svo	ovs	1.25	0.010080645161290322
detail_x_anc	iv_plain|bare	anc_wo	svo	sov	18.0	0.14516129032258066
detail_x_anc	iv_plain|bare	anc_wo	svo	svo	31.0	0.25
detail_x_anc	iv_plain|bare	anc_wo	svo	vos	73.75	0.594758064516129
detail_x_anc	iv_plain|bare	anc_wo	vos	ovs	3.5	0.03608247422680412
detail_x_anc	iv_plain|bare	anc_wo	vos	sov	19.125	0.19716494845360824
detail_x_anc	iv_plain|bare	anc_wo	vos	svo	24.25	0.25
detail_x_anc	iv_plain|bare	anc_wo	vos	vos	50.125	0.5167525773195877
detail_x_anc	iv_plain|bare	clause_wo	sov	vos	34.0	1.0
detail_x_anc	iv_plain|bare	clause_wo	svo	vos	201.0	1.0
detail_x_anc	iv_plain|bare	clause_wo	vos	sov	21.0	0.5
detail_x_anc	iv_plain|bare	clause_wo	vos	svo	21.0	0.5
detail_x_anc	iv_plain|bare	comp_system_code	b	b	39.0	0.5
detail_x_anc	iv_plain|bare	comp_system_code	b	d	39.0	0.5
detail_x_anc	iv_plain|bare	comp_system_code	d	b	99.5	0.5
detail_x_anc	iv_plain|bare	comp_system_code	d	d	99.5	0.5
detail_x_anc	iv_plain|bare	np_wo	gn	gn	68.0	0.5
detail_x_anc	iv_plain|bare	np_wo	gn	ng	68.0	0.5
detail_x_anc	iv_plain|bare	np_wo	ng	gn	70.5	0.5
detail_x_anc	iv_plain|bare	np_wo	ng	ng	70.5	0.5
detail_x_anc	iv_plain|bare	strategy_code	ep	ep	13.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	ep	no	13.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	ep	pa	13.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	ep	se	13.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	no	ep	16.0	0.25
detail_x_anc	iv_plain|bare	strategy_code	no	no	16.0	0.25
detail_x_anc	iv_plain|bare	strategy_code	no	pa	16.0	0.25
detail_x_anc	iv_plain|bare	strategy_code	no	se	16.0	0.25
detail_x_anc	iv_plain|bare	strategy_code	pa	ep	17.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	pa	no	17.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	pa	pa	17.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	pa	se	17.5	0.25
detail_x_anc	iv_plain|bare	strategy_code	se	ep	22.25	0.25
detail_x_anc	iv_plain|bare	strategy_code	se	no	22.25	0.25
detail_x_anc	iv_plain|bare	strategy_code	se	pa	22.25	0.25
detail_x_anc	iv_plain|bare	strategy_code	se	se	22.25	0.25
detail_x_anc	iv_plain|none	alignment_code	ac	ac	1470.0	0.5
detail_x_anc	iv_plain|none	alignment_code	ac	er	1470.0	0.5
detail_x_anc	iv_plain|none	alignment_code	er	ac	1853.5	0.5
detail_x_anc	iv_plain|none	alignment_code	er	er	1853.5	0.5
detail_x_anc	iv_plain|none	anc_wo	ovs	sov	137.25	0.2518348623853211
detail_x_anc	iv_plain|none	anc_wo	ovs	svo	153.75	0.28211009174311924
detail_x_anc	iv_plain|none	anc_wo	ovs	vos	254.0	0.46605504587155966
detail_x_anc	iv_plain|none	anc_wo	sov	ovs	138.375	0.06350390087195962
detail_x_anc	iv_plain|none	anc_wo	sov	sov	322.875	0.1481757687012391
detail_x_anc	iv_plain|none	anc_wo	sov	svo	492.125	0.22584901330885726
detail_x_anc	iv_plain|none	anc_wo	sov	vos	1225.625	0.562471317117944
detail_x_anc	iv_plain|none	anc_wo	svo	ovs	41.625	0.022247461250668094
detail_x_anc	iv_plain|none	anc_wo	svo	sov	266.25	0.14230358097274184
detail_x_anc	iv_plain|none	anc_wo	svo	svo	457.875	0.244722073757349
detail_x_anc	iv_plain|none	anc_wo	svo	vos	1105.25	0.590726884019241
detail_x_anc	iv_plain|none	anc_wo	vos	ovs	25.875	0.012609649122807017
detail_x_anc	iv_plain|none	anc_wo	vos	sov	406.75	0.19822124756335283
detail_x_anc	iv_plain|none	anc_wo	vos	svo	601.5	0.29312865497076024
detail_x_anc	iv_plain|none	anc_wo	vos	vos	1017.875	0.4960404483430799
detail_x_anc	iv_plain|none	clause_wo	sov	sov	386.0	0.15323541087733228
detail_x_anc	iv_plain|none	clause_wo	sov	svo	386.0	0.15323541087733228
detail_x_anc	iv_plain|none	clause_wo	sov	vos	1747.0	0.6935291782453354
detail_x_anc	iv_plain|none	clause_wo	svo	sov	126.0	0.03617571059431524
detail_x_anc	iv_plain|none	clause_wo	svo	svo	126.0	0.03617571059431524
detail_x_anc	iv_plain|none	clause_wo	svo	vos	3231.0	0.9276485788113695
detail_x_anc	iv_plain|none	clause_wo	vos	sov	161.5	0.2503875968992248
detail_x_anc	iv_plain|none	clause_wo	vos	svo	161.5	0.2503875968992248
detail_x_anc	iv_plain|none	clause_wo	vos	vos	322.0	0.4992248062015504
detail_x_anc	iv_plain|none	comp_system_code	b	b	1585.0	0.5
detail_x_anc	iv_plain|none	comp_system_code	b	d	1585.0	0.5
detail_x_anc	iv_plain|none	comp_system_code	d	b	1738.5	0.5
detail_x_anc	iv_plain|none	comp_system_code	d	d	1738.5	0.5
detail_x_anc	iv_plain|none	np_wo	gn	gn	1349.0	0.4062029509183981
detail_x_anc	iv_plain|none	np_wo	gn	ng	1972.0	0.5937970490816019
detail_x_anc	iv_plain|none	np_wo	ng	gn	1986.5	0.5972639807576668
detail_x_anc	iv_plain|none	np_wo	ng	ng	1339.5	0.40273601924233315
detail_x_anc	iv_plain|none	strategy_code	ep	ep	405.75	0.25
detail_x_anc	iv_plain|none	strategy_code	ep	no	405.75	0.25
detail_x_anc	iv_plain|none	strategy_code	ep	pa	405.75	0.25
detail_x_anc	iv_plain|none	strategy_code	ep	se	405.75	0.25
detail_x_anc	iv_plain|none	strategy_code	no	ep	427.0	0.25
detail_x_anc	iv_plain|none	strategy_code	no	no	427.0	0.25
detail_x_anc	iv_plain|none	strategy_code	no	pa	427.0	0.25
detail_x_anc	iv_plain|none	strategy_code	no	se	427.0	0.25
detail_x_anc	iv_plain|none	strategy_code	pa	ep	393.5	0.25
detail_x_anc	iv_plain|none	strategy_code	pa	no	393.5	0.25
detail_x_anc	iv_plain|none	strategy_code	pa	pa	393.5	0.25
detail_x_anc	iv_plain|none	strategy_code	pa	se	393.5	0.25
detail_x_anc	iv_plain|none	strategy_code	se	ep	435.5	0.25
detail_x_anc	iv_plain|none	strategy_code	se	no	435.5	0.25
detail_x_anc	iv_plain|none	strategy_code	se	pa	435.5	0.25
detail_x_anc	iv_plain|none	strategy_code	se	se	435.5	0.25
detail_x_anc	tv_indirect_obj|none	alignment_code	ac	ac	2.0	1.0
detail_x_anc	tv_indirect_obj|none	alignment_code	er	ac	2.0	1.0
detail_x_anc	tv_indirect_obj|none	anc_wo	ovs	ovs	0.5	0.5
detail_x_anc	tv_indirect_obj|none	anc_wo	ovs	sov	0.25	0.25
detail_x_anc	tv_indirect_obj|none	anc_wo	ovs	vos	0.25	0.25
detail_x_anc	tv_indirect_obj|none	anc_wo	sov	sov	2.25	0.75
detail_x_anc	tv_indirect_obj|none	anc_wo	sov	svo	0.5	0.16666666666666666
detail_x_anc	tv_indirect_obj|none	anc_wo	sov	vos	0.25	0.08333333333333333
detail_x_anc	tv_indirect_obj|none	clause_wo	sov	sov	3.0	0.75
detail_x_anc	tv_indirect_obj|none	clause_wo	sov	vos	1.0	0.25
detail_x_anc	tv_indirect_obj|none	comp_system_code	b	b	0.5	0.5
detail_x_anc	tv_indirect_obj|none	comp_system_code	b	d	0.5	0.5
detail_x_anc	tv_indirect_obj|none	comp_system_code	d	b	1.5	0.5
detail_x_anc	tv_indirect_obj|none	comp_system_code	d	d	1.5	0.5
detail_x_anc	tv_indirect_obj|none	np_wo	gn	gn	1.0	1.0
detail_x_anc	tv_indirect_obj|none	np_wo	ng	gn	2.0	0.6666666666666666
detail_x_anc	tv_indirect_obj|none	np_wo	ng	ng	1.0	0.3333333333333333
detail_x_anc	tv_indirect_obj|none	strategy_code	no	ep	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	no	no	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	no	pa	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	no	se	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	pa	ep	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	pa	no	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	pa	pa	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	pa	se	0.25	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	se	ep	0.5	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	se	no	0.5	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	se	pa	0.5	0.25
detail_x_anc	tv_indirect_obj|none	strategy_code	se	se	0.5	0.25
detail_x_anc	tv_particle|arg	alignment_code	ac	ac	232.00000000000065	0.9830508474576272
detail_x_anc	tv_particle|arg	alignment_code	ac	er	4.0	0.016949152542372833
detail_x_anc	tv_particle|arg	alignment_code	er	ac	4.0	0.012383900928792541
detail_x_anc	tv_particle|arg	alignment_code	er	er	319.0000000000007	0.9876160990712073
detail_x_anc	tv_particle|arg	anc_wo	ovs	ovs	0.25	0.010416666666666664
detail_x_anc	tv_particle|arg	anc_wo	ovs	sov	13.749999999999996	0.5729166666666663
detail_x_anc	tv_particle|arg	anc_wo	ovs	vos	10.0	0.4166666666666665
detail_x_anc	tv_particle|arg	anc_wo	sov	ovs	51.8333333333333	0.27867383512544797
detail_x_anc	tv_particle|arg	anc_wo	sov	sov	94.49999999999996	0.5080645161290323
detail_x_anc	tv_particle|arg	anc_wo	sov	svo	8.25	0.04435483870967744
detail_x_anc	tv_particle|arg	anc_wo	sov	vos	31.41666666666668	0.16890681003584243
detail_x_anc	tv_particle|arg	anc_wo	svo	sov	67.66666666666666	0.4511111111111111
detail_x_anc	tv_particle|arg	anc_wo	svo	svo	42.33333333333332	0.28222222222222215
detail_x_anc	tv_particle|arg	anc_wo	svo	vos	40.00000000000001	0.2666666666666667
detail_x_anc	tv_particle|arg	anc_wo	vos	ovs	5.75	0.028894472361809063
detail_x_anc	tv_particle|arg	anc_wo	vos	sov	36.583333333333314	0.1838358458961474
